SD Optics Wisescope Calibration V2
Version = 2.1
Objective = 1.0x
SerialNumber = Default
AddOn = default 1.0x
AddOnSerialNumber = Default
Date = 20190918
SensorResolutionHorizontal = 2048
SensorResolutionVertical = 1536
ValidStepMin = 0
ValidStepMax = 319
HeightFit = 6409.18219267806,-20.43529972,0.000347935,3.01E-05,-8.99E-08,0,,
PixelPitchFit = 2.52640065088855,0.000271296,0,0,0,0,,
FieldCurvature = poly22
p00 = 0
p10 = 0
p01 = 0
p20 = 0
p11 = 0
p02 = 0
CalibTable = CSV
NumOfRowsExceptHeader = 320
NumOfCols = 8
step,obj_height,pixel_pitch_x,pixel_pitch_y,scale_x,scale_y,shift_x,shift_y
43,13225.19,3.430652,3.430652,0.99751,0.99751,9.2206,5.301
44,13172.98,3.43073,3.43073,0.997532,0.997532,9.1368,5.2529
45,13120.74,3.430808,3.430808,0.997555,0.997555,9.0531,5.2047
46,13068.51,3.430886,3.430886,0.997578,0.997578,8.9694,5.1566
47,13016.28,3.430963,3.430963,0.9976,0.9976,8.8858,5.1085
48,12964.07,3.431041,3.431041,0.997623,0.997623,8.8022,5.0605
49,12911.92,3.431119,3.431119,0.997645,0.997645,8.7188,5.0125
50,12859.83,3.431196,3.431196,0.997668,0.997668,8.6354,4.9646
51,12807.82,3.431273,3.431273,0.99769,0.99769,8.552,4.9166
52,12755.91,3.431351,3.431351,0.997713,0.997713,8.4688,4.8688
53,12704.12,3.431428,3.431428,0.997735,0.997735,8.3856,4.8209
54,12652.47,3.431505,3.431505,0.997758,0.997758,8.3024,4.7732
55,12600.95,3.431582,3.431582,0.99778,0.99778,8.2194,4.7254
56,12549.55,3.431659,3.431659,0.997803,0.997803,8.1364,4.6777
57,12498.25,3.431736,3.431736,0.997825,0.997825,8.0535,4.63
58,12447.02,3.431813,3.431813,0.997847,0.997847,7.9706,4.5824
59,12395.87,3.43189,3.43189,0.99787,0.99787,7.8879,4.5348
60,12344.77,3.431967,3.431967,0.997892,0.997892,7.8051,4.4873
61,12293.7,3.432044,3.432044,0.997914,0.997914,7.7225,4.4397
62,12242.65,3.432121,3.432121,0.997937,0.997937,7.6399,4.3923
63,12191.6,3.432197,3.432197,0.997959,0.997959,7.5574,4.3448
64,12140.56,3.432274,3.432274,0.997981,0.997981,7.475,4.2974
65,12089.56,3.43235,3.43235,0.998004,0.998004,7.3926,4.2501
66,12038.6,3.432427,3.432427,0.998026,0.998026,7.3103,4.2028
67,11987.69,3.432503,3.432503,0.998048,0.998048,7.2281,4.1555
68,11936.87,3.432579,3.432579,0.99807,0.99807,7.1459,4.1083
69,11886.15,3.432656,3.432656,0.998092,0.998092,7.0638,4.061
70,11835.53,3.432732,3.432732,0.998114,0.998114,6.9818,4.0139
71,11785.05,3.432808,3.432808,0.998137,0.998137,6.8998,3.9668
72,11734.7,3.432884,3.432884,0.998159,0.998159,6.8179,3.9197
73,11684.47,3.43296,3.43296,0.998181,0.998181,6.736,3.8726
74,11634.34,3.433036,3.433036,0.998203,0.998203,6.6543,3.8256
75,11584.31,3.433112,3.433112,0.998225,0.998225,6.5725,3.7786
76,11534.34,3.433188,3.433188,0.998247,0.998247,6.4909,3.7317
77,11484.43,3.433264,3.433264,0.998269,0.998269,6.4093,3.6848
78,11434.57,3.433339,3.433339,0.998291,0.998291,6.3278,3.6379
79,11384.72,3.433415,3.433415,0.998313,0.998313,6.2464,3.5911
80,11334.88,3.43349,3.43349,0.998335,0.998335,6.165,3.5443
81,11285.04,3.433566,3.433566,0.998357,0.998357,6.0837,3.4976
82,11235.21,3.433641,3.433641,0.998379,0.998379,6.0024,3.4508
83,11185.41,3.433717,3.433717,0.998401,0.998401,5.9212,3.4042
84,11135.64,3.433792,3.433792,0.998423,0.998423,5.8401,3.3575
85,11085.92,3.433868,3.433868,0.998445,0.998445,5.759,3.3109
86,11036.27,3.433943,3.433943,0.998467,0.998467,5.678,3.2643
87,10986.7,3.434018,3.434018,0.998488,0.998488,5.5971,3.2178
88,10937.23,3.434093,3.434093,0.99851,0.99851,5.5162,3.1713
89,10887.88,3.434168,3.434168,0.998532,0.998532,5.4354,3.1249
90,10838.64,3.434243,3.434243,0.998554,0.998554,5.3546,3.0784
91,10789.51,3.434318,3.434318,0.998576,0.998576,5.2739,3.032
92,10740.47,3.434393,3.434393,0.998597,0.998597,5.1933,2.9857
93,10691.52,3.434468,3.434468,0.998619,0.998619,5.1127,2.9394
94,10642.64,3.434543,3.434543,0.998641,0.998641,5.0322,2.8931
95,10593.83,3.434617,3.434617,0.998663,0.998663,4.9518,2.8468
96,10545.06,3.434692,3.434692,0.998684,0.998684,4.8714,2.8006
97,10496.34,3.434767,3.434767,0.998706,0.998706,4.7911,2.7545
98,10447.65,3.434841,3.434841,0.998728,0.998728,4.7108,2.7083
99,10398.99,3.434916,3.434916,0.998749,0.998749,4.6307,2.6622
100,10350.36,3.43499,3.43499,0.998771,0.998771,4.5505,2.6161
101,10301.8,3.435064,3.435064,0.998793,0.998793,4.4704,2.5701
102,10253.32,3.435139,3.435139,0.998814,0.998814,4.3904,2.5241
103,10204.96,3.435213,3.435213,0.998836,0.998836,4.3105,2.4781
104,10156.72,3.435287,3.435287,0.998857,0.998857,4.2306,2.4322
105,10108.64,3.435361,3.435361,0.998879,0.998879,4.1507,2.3863
106,10060.73,3.435435,3.435435,0.998901,0.998901,4.071,2.3404
107,10013.03,3.435509,3.435509,0.998922,0.998922,3.9913,2.2946
108,9965.53,3.435583,3.435583,0.998944,0.998944,3.9116,2.2488
109,9918.22,3.435657,3.435657,0.998965,0.998965,3.832,2.2031
110,9871.08,3.435731,3.435731,0.998987,0.998987,3.7525,2.1573
111,9824.06,3.435805,3.435805,0.999008,0.999008,3.673,2.1116
112,9777.14,3.435879,3.435879,0.99903,0.99903,3.5936,2.066
113,9730.3,3.435953,3.435953,0.999051,0.999051,3.5142,2.0203
114,9683.5,3.436026,3.436026,0.999072,0.999072,3.4349,1.9748
115,9636.72,3.4361,3.4361,0.999094,0.999094,3.3556,1.9292
116,9589.93,3.436173,3.436173,0.999115,0.999115,3.2764,1.8837
117,9543.09,3.436247,3.436247,0.999137,0.999137,3.1973,1.8382
118,9496.2,3.43632,3.43632,0.999158,0.999158,3.1182,1.7927
119,9449.26,3.436394,3.436394,0.999179,0.999179,3.0392,1.7473
120,9402.28,3.436467,3.436467,0.999201,0.999201,2.9603,1.7019
121,9355.28,3.43654,3.43654,0.999222,0.999222,2.8814,1.6565
122,9308.28,3.436614,3.436614,0.999243,0.999243,2.8025,1.6112
123,9261.28,3.436687,3.436687,0.999264,0.999264,2.7237,1.5659
124,9214.3,3.43676,3.43676,0.999286,0.999286,2.645,1.5206
125,9167.34,3.436833,3.436833,0.999307,0.999307,2.5663,1.4754
126,9120.44,3.436906,3.436906,0.999328,0.999328,2.4877,1.4302
127,9073.58,3.436979,3.436979,0.999349,0.999349,2.4091,1.385
128,9026.78,3.437052,3.437052,0.999371,0.999371,2.3306,1.3399
129,8980.01,3.437125,3.437125,0.999392,0.999392,2.2521,1.2948
130,8933.28,3.437198,3.437198,0.999413,0.999413,2.1737,1.2497
131,8886.58,3.43727,3.43727,0.999434,0.999434,2.0954,1.2047
132,8839.9,3.437343,3.437343,0.999455,0.999455,2.0171,1.1596
133,8793.23,3.437416,3.437416,0.999476,0.999476,1.9388,1.1147
134,8746.56,3.437488,3.437488,0.999498,0.999498,1.8607,1.0697
135,8699.88,3.437561,3.437561,0.999519,0.999519,1.7825,1.0248
136,8653.19,3.437633,3.437633,0.99954,0.99954,1.7045,0.9799
137,8606.5,3.437706,3.437706,0.999561,0.999561,1.6264,0.9351
138,8559.82,3.437778,3.437778,0.999582,0.999582,1.5485,0.8902
139,8513.2,3.437851,3.437851,0.999603,0.999603,1.4705,0.8454
140,8466.66,3.437923,3.437923,0.999624,0.999624,1.3927,0.8007
141,8420.24,3.437995,3.437995,0.999645,0.999645,1.3149,0.7559
142,8373.98,3.438068,3.438068,0.999666,0.999666,1.2371,0.7112
143,8327.89,3.43814,3.43814,0.999687,0.999687,1.1594,0.6666
144,8282.03,3.438212,3.438212,0.999708,0.999708,1.0818,0.6219
145,8236.41,3.438284,3.438284,0.999729,0.999729,1.0042,0.5773
146,8191.06,3.438356,3.438356,0.99975,0.99975,0.9266,0.5327
147,8145.93,3.438428,3.438428,0.999771,0.999771,0.8491,0.4882
148,8100.96,3.4385,3.4385,0.999792,0.999792,0.7717,0.4436
149,8056.12,3.438572,3.438572,0.999813,0.999813,0.6943,0.3991
150,8011.33,3.438644,3.438644,0.999833,0.999833,0.6169,0.3547
151,7966.56,3.438715,3.438715,0.999854,0.999854,0.5396,0.3102
152,7921.74,3.438787,3.438787,0.999875,0.999875,0.4624,0.2658
153,7876.83,3.438859,3.438859,0.999896,0.999896,0.3852,0.2215
154,7831.76,3.43893,3.43893,0.999917,0.999917,0.3081,0.1771
155,7786.5,3.439002,3.439002,0.999938,0.999938,0.231,0.1328
156,7740.98,3.439074,3.439074,0.999958,0.999958,0.1539,0.0885
157,7695.19,3.439145,3.439145,0.999979,0.999979,0.0769,0.0442
158,7649.15,3.439217,3.439217,1,1,0,0
159,7602.89,3.439288,3.439288,1.000021,1.000021,-0.0769,-0.0442
160,7556.44,3.439359,3.439359,1.000042,1.000042,-0.1537,-0.0884
161,7509.82,3.439431,3.439431,1.000062,1.000062,-0.2305,-0.1325
162,7463.05,3.439502,3.439502,1.000083,1.000083,-0.3073,-0.1767
163,7416.17,3.439573,3.439573,1.000104,1.000104,-0.384,-0.2207
164,7369.19,3.439644,3.439644,1.000124,1.000124,-0.4606,-0.2648
165,7322.14,3.439716,3.439716,1.000145,1.000145,-0.5372,-0.3088
166,7275.04,3.439787,3.439787,1.000166,1.000166,-0.6138,-0.3529
167,7227.9,3.439858,3.439858,1.000186,1.000186,-0.6903,-0.3968
168,7180.72,3.439929,3.439929,1.000207,1.000207,-0.7667,-0.4408
169,7133.5,3.44,3.44,1.000228,1.000228,-0.8431,-0.4847
170,7086.25,3.440071,3.440071,1.000248,1.000248,-0.9195,-0.5286
171,7038.97,3.440141,3.440141,1.000269,1.000269,-0.9958,-0.5725
172,6991.66,3.440212,3.440212,1.00029,1.00029,-1.0721,-0.6163
173,6944.32,3.440283,3.440283,1.00031,1.00031,-1.1483,-0.6602
174,6896.97,3.440354,3.440354,1.000331,1.000331,-1.2244,-0.7039
175,6849.6,3.440425,3.440425,1.000351,1.000351,-1.3006,-0.7477
176,6802.23,3.440495,3.440495,1.000372,1.000372,-1.3766,-0.7914
177,6754.9,3.440566,3.440566,1.000392,1.000392,-1.4527,-0.8352
178,6707.62,3.440636,3.440636,1.000413,1.000413,-1.5287,-0.8788
179,6660.42,3.440707,3.440707,1.000433,1.000433,-1.6046,-0.9225
180,6613.34,3.440777,3.440777,1.000454,1.000454,-1.6805,-0.9661
181,6566.39,3.440848,3.440848,1.000474,1.000474,-1.7564,-1.0097
182,6519.61,3.440918,3.440918,1.000495,1.000495,-1.8322,-1.0533
183,6473.01,3.440989,3.440989,1.000515,1.000515,-1.9079,-1.0969
184,6426.64,3.441059,3.441059,1.000536,1.000536,-1.9836,-1.1404
185,6380.48,3.441129,3.441129,1.000556,1.000556,-2.0593,-1.1839
186,6334.52,3.441199,3.441199,1.000577,1.000577,-2.1349,-1.2274
187,6288.73,3.44127,3.44127,1.000597,1.000597,-2.2105,-1.2708
188,6243.08,3.44134,3.44134,1.000617,1.000617,-2.2861,-1.3143
189,6197.55,3.44141,3.44141,1.000638,1.000638,-2.3615,-1.3577
190,6152.12,3.44148,3.44148,1.000658,1.000658,-2.437,-1.4011
191,6106.76,3.44155,3.44155,1.000679,1.000679,-2.5124,-1.4444
192,6061.45,3.44162,3.44162,1.000699,1.000699,-2.5878,-1.4877
193,6016.15,3.44169,3.44169,1.000719,1.000719,-2.6631,-1.531
194,5970.86,3.44176,3.44176,1.00074,1.00074,-2.7384,-1.5743
195,5925.54,3.44183,3.44183,1.00076,1.00076,-2.8136,-1.6176
196,5880.2,3.4419,3.4419,1.00078,1.00078,-2.8888,-1.6608
197,5834.83,3.441969,3.441969,1.0008,1.0008,-2.9639,-1.704
198,5789.41,3.442039,3.442039,1.000821,1.000821,-3.0391,-1.7472
199,5743.95,3.442109,3.442109,1.000841,1.000841,-3.1141,-1.7903
200,5698.44,3.442179,3.442179,1.000861,1.000861,-3.1891,-1.8335
201,5652.87,3.442248,3.442248,1.000882,1.000882,-3.2641,-1.8766
202,5607.23,3.442318,3.442318,1.000902,1.000902,-3.3391,-1.9197
203,5561.52,3.442387,3.442387,1.000922,1.000922,-3.414,-1.9627
204,5515.73,3.442457,3.442457,1.000942,1.000942,-3.4888,-2.0058
205,5469.86,3.442526,3.442526,1.000962,1.000962,-3.5637,-2.0488
206,5423.94,3.442596,3.442596,1.000983,1.000983,-3.6384,-2.0918
207,5377.98,3.442665,3.442665,1.001003,1.001003,-3.7132,-2.1347
208,5331.99,3.442735,3.442735,1.001023,1.001023,-3.7879,-2.1777
209,5285.98,3.442804,3.442804,1.001043,1.001043,-3.8625,-2.2206
210,5239.97,3.442873,3.442873,1.001063,1.001063,-3.9371,-2.2635
211,5193.97,3.442943,3.442943,1.001083,1.001083,-4.0117,-2.3064
212,5148,3.443012,3.443012,1.001104,1.001104,-4.0863,-2.3492
213,5102.08,3.443081,3.443081,1.001124,1.001124,-4.1608,-2.3921
214,5056.21,3.44315,3.44315,1.001144,1.001144,-4.2352,-2.4349
215,5010.38,3.443219,3.443219,1.001164,1.001164,-4.3097,-2.4777
216,4964.61,3.443288,3.443288,1.001184,1.001184,-4.384,-2.5204
217,4918.86,3.443358,3.443358,1.001204,1.001204,-4.4584,-2.5632
218,4873.16,3.443427,3.443427,1.001224,1.001224,-4.5327,-2.6059
219,4827.47,3.443496,3.443496,1.001244,1.001244,-4.607,-2.6486
220,4781.81,3.443564,3.443564,1.001264,1.001264,-4.6812,-2.6913
221,4736.16,3.443633,3.443633,1.001284,1.001284,-4.7554,-2.7339
222,4690.52,3.443702,3.443702,1.001304,1.001304,-4.8295,-2.7766
223,4644.88,3.443771,3.443771,1.001324,1.001324,-4.9037,-2.8192
224,4599.24,3.44384,3.44384,1.001344,1.001344,-4.9777,-2.8618
225,4553.58,3.443909,3.443909,1.001364,1.001364,-5.0518,-2.9043
226,4507.89,3.443977,3.443977,1.001384,1.001384,-5.1258,-2.9469
227,4462.17,3.444046,3.444046,1.001404,1.001404,-5.1998,-2.9894
228,4416.39,3.444115,3.444115,1.001424,1.001424,-5.2737,-3.0319
229,4370.54,3.444183,3.444183,1.001444,1.001444,-5.3476,-3.0744
230,4324.63,3.444252,3.444252,1.001464,1.001464,-5.4215,-3.1169
231,4278.62,3.444321,3.444321,1.001484,1.001484,-5.4953,-3.1593
232,4232.52,3.444389,3.444389,1.001504,1.001504,-5.5691,-3.2017
233,4186.3,3.444458,3.444458,1.001524,1.001524,-5.6428,-3.2441
234,4139.97,3.444526,3.444526,1.001544,1.001544,-5.7165,-3.2865
235,4093.53,3.444595,3.444595,1.001564,1.001564,-5.7902,-3.3289
236,4046.98,3.444663,3.444663,1.001584,1.001584,-5.8639,-3.3712
237,4000.32,3.444731,3.444731,1.001604,1.001604,-5.9375,-3.4135
238,3953.56,3.4448,3.4448,1.001623,1.001623,-6.0111,-3.4558
239,3906.69,3.444868,3.444868,1.001643,1.001643,-6.0846,-3.4981
240,3859.73,3.444936,3.444936,1.001663,1.001663,-6.1581,-3.5404
241,3812.67,3.445005,3.445005,1.001683,1.001683,-6.2316,-3.5826
242,3765.52,3.445073,3.445073,1.001703,1.001703,-6.3051,-3.6248
243,3718.28,3.445141,3.445141,1.001723,1.001723,-6.3785,-3.6671
244,3670.93,3.445209,3.445209,1.001742,1.001742,-6.4518,-3.7092
245,3623.47,3.445277,3.445277,1.001762,1.001762,-6.5252,-3.7514
246,3575.88,3.445345,3.445345,1.001782,1.001782,-6.5985,-3.7936
247,3528.15,3.445413,3.445413,1.001802,1.001802,-6.6718,-3.8357
248,3480.26,3.445481,3.445481,1.001822,1.001822,-6.745,-3.8778
249,3432.2,3.445549,3.445549,1.001841,1.001841,-6.8182,-3.9199
250,3383.97,3.445617,3.445617,1.001861,1.001861,-6.8914,-3.962
251,3335.53,3.445685,3.445685,1.001881,1.001881,-6.9646,-4.004
252,3286.89,3.445753,3.445753,1.001901,1.001901,-7.0377,-4.046
253,3238.05,3.445821,3.445821,1.00192,1.00192,-7.1108,-4.0881
254,3189.03,3.445889,3.445889,1.00194,1.00194,-7.1838,-4.1301
255,3139.85,3.445957,3.445957,1.00196,1.00196,-7.2569,-4.172
256,3090.53,3.446025,3.446025,1.00198,1.00198,-7.3299,-4.214
257,3041.11,3.446092,3.446092,1.001999,1.001999,-7.4028,-4.256
258,2991.6,3.44616,3.44616,1.002019,1.002019,-7.4757,-4.2979
259,2942.03,3.446228,3.446228,1.002039,1.002039,-7.5486,-4.3398
260,2892.42,3.446295,3.446295,1.002058,1.002058,-7.6215,-4.3817
261,2842.79,3.446363,3.446363,1.002078,1.002078,-7.6944,-4.4236
262,2793.17,3.446431,3.446431,1.002098,1.002098,-7.7672,-4.4654
263,2743.57,3.446498,3.446498,1.002117,1.002117,-7.8399,-4.5073
264,2694.01,3.446566,3.446566,1.002137,1.002137,-7.9127,-4.5491
265,2644.51,3.446633,3.446633,1.002157,1.002157,-7.9854,-4.5909
266,2595.08,3.446701,3.446701,1.002176,1.002176,-8.0581,-4.6327
267,2545.74,3.446768,3.446768,1.002196,1.002196,-8.1308,-4.6745
268,2496.52,3.446836,3.446836,1.002215,1.002215,-8.2034,-4.7162
269,2447.43,3.446903,3.446903,1.002235,1.002235,-8.276,-4.758
270,2398.48,3.446971,3.446971,1.002255,1.002255,-8.3486,-4.7997
271,2349.66,3.447038,3.447038,1.002274,1.002274,-8.4211,-4.8414
272,2300.96,3.447106,3.447106,1.002294,1.002294,-8.4937,-4.8831
273,2252.34,3.447173,3.447173,1.002313,1.002313,-8.5662,-4.9248
274,2203.78,3.44724,3.44724,1.002333,1.002333,-8.6386,-4.9664
275,2155.26,3.447307,3.447307,1.002353,1.002353,-8.7111,-5.0081
276,2106.76,3.447375,3.447375,1.002372,1.002372,-8.7835,-5.0497
277,2058.24,3.447442,3.447442,1.002392,1.002392,-8.8559,-5.0913
278,2009.69,3.447509,3.447509,1.002411,1.002411,-8.9282,-5.1329
279,1961.08,3.447576,3.447576,1.002431,1.002431,-9.0005,-5.1745
280,1912.39,3.447643,3.447643,1.00245,1.00245,-9.0728,-5.2161
281,1863.63,3.447711,3.447711,1.00247,1.00247,-9.1451,-5.2576
282,1814.81,3.447778,3.447778,1.002489,1.002489,-9.2174,-5.2992
283,1765.92,3.447845,3.447845,1.002509,1.002509,-9.2896,-5.3407
284,1716.97,3.447912,3.447912,1.002528,1.002528,-9.3618,-5.3822
285,1667.97,3.447979,3.447979,1.002548,1.002548,-9.434,-5.4237
286,1618.92,3.448046,3.448046,1.002567,1.002567,-9.5061,-5.4652
287,1569.83,3.448113,3.448113,1.002587,1.002587,-9.5782,-5.5066
288,1520.69,3.44818,3.44818,1.002606,1.002606,-9.6503,-5.5481
289,1471.52,3.448247,3.448247,1.002626,1.002626,-9.7224,-5.5895
290,1422.32,3.448314,3.448314,1.002645,1.002645,-9.7945,-5.6309
291,1373.09,3.448381,3.448381,1.002665,1.002665,-9.8665,-5.6723
292,1323.83,3.448447,3.448447,1.002684,1.002684,-9.9385,-5.7137
293,1274.56,3.448514,3.448514,1.002703,1.002703,-10.0105,-5.7551
294,1225.27,3.448581,3.448581,1.002723,1.002723,-10.0824,-5.7965
295,1175.97,3.448648,3.448648,1.002742,1.002742,-10.1543,-5.8378
296,1126.66,3.448715,3.448715,1.002762,1.002762,-10.2262,-5.8792
297,1077.35,3.448782,3.448782,1.002781,1.002781,-10.2981,-5.9205
298,1028.04,3.448848,3.448848,1.002801,1.002801,-10.37,-5.9618
299,978.73,3.448915,3.448915,1.00282,1.00282,-10.4418,-6.0031
300,929.44,3.448982,3.448982,1.002839,1.002839,-10.5136,-6.0444
301,880.15,3.449048,3.449048,1.002859,1.002859,-10.5854,-6.0857
302,830.89,3.449115,3.449115,1.002878,1.002878,-10.6572,-6.1269
303,781.64,3.449182,3.449182,1.002897,1.002897,-10.7289,-6.1682
304,732.42,3.449248,3.449248,1.002917,1.002917,-10.8007,-6.2094
305,683.23,3.449315,3.449315,1.002936,1.002936,-10.8724,-6.2506
306,634.08,3.449381,3.449381,1.002956,1.002956,-10.944,-6.2918
307,584.96,3.449448,3.449448,1.002975,1.002975,-11.0157,-6.333
308,535.88,3.449515,3.449515,1.002994,1.002994,-11.0873,-6.3742
309,486.85,3.449581,3.449581,1.003014,1.003014,-11.159,-6.4154
310,437.88,3.449648,3.449648,1.003033,1.003033,-11.2306,-6.4566
311,388.95,3.449714,3.449714,1.003052,1.003052,-11.3021,-6.4977
312,340.08,3.449781,3.449781,1.003072,1.003072,-11.3737,-6.5389
313,291.28,3.449847,3.449847,1.003091,1.003091,-11.4452,-6.58
314,242.54,3.449913,3.449913,1.00311,1.00311,-11.5167,-6.6211
315,193.88,3.44998,3.44998,1.00313,1.00313,-11.5882,-6.6622
316,145.28,3.450046,3.450046,1.003149,1.003149,-11.6597,-6.7033
317,96.77,3.450113,3.450113,1.003168,1.003168,-11.7312,-6.7444
318,48.34,3.450179,3.450179,1.003187,1.003187,-11.8026,-6.7854
319,0,3.450245,3.450245,1.003207,1.003207,-11.874,-6.8265
